Datum,Merkmal,Merkmalwert,Bestätigte Menge,Relativer Anteil,USTR10Y,WeizenSpot,CornSpot,GER10Y,WtiOilSpot,SoySpot,AgriSpot,Jahr,Monat,Monat_sin,Monat_cos
2024-01-01,P02,2016,3,0.010948905109489,3.866,206.624,210.593,2.029,71.89,256.195,228.351,2024,1,0.49999999999999994,0.8660254037844387
2024-02-01,P02,2016,2,0.0076628352490421,3.858,196.931,199.576,2.14,74.36,238.78,226.819,2024,2,0.8660254037844386,0.5000000000000001
2022-03-01,P02,2021,1,0.0025380710659898,1.711,317.932,272.987,-0.069,103.4,324.439,294.393,2022,3,1.0,6.123233995736766e-17
2022-04-01,P02,2021,17,0.0452127659574468,2.375,316.904,294.915,0.564,99.27,303.375,292.405,2022,4,0.8660254037844387,-0.49999999999999983
2022-05-01,P02,2021,10,0.0226244343891402,2.996,340.469,321.081,0.959,105.17,288.634,304.595,2022,5,0.49999999999999994,-0.8660254037844387
2022-06-01,P02,2021,7,0.0380434782608695,2.931,356.22,307.203,1.179,115.26,293.951,295.667,2022,6,1.2246467991473532e-16,-1.0
2022-07-01,P02,2021,5,0.0144927536231884,2.904,295.88,253.072,1.231,109.95,282.0,264.372,2022,7,-0.4999999999999998,-0.8660254037844388
2022-08-01,P02,2021,13,0.0565217391304347,2.605,273.425,250.53,0.763,96.64,274.342,255.307,2022,8,-0.8660254037844384,-0.5000000000000004
2022-09-01,P02,2021,4,0.0144927536231884,3.265,265.267,262.606,1.564,87.11,273.805,260.519,2022,9,-1.0,-1.8369701987210297e-16
2022-10-01,P02,2021,1,0.0033222591362126,3.651,300.888,266.631,1.894,84.08,273.561,269.492,2022,10,-0.8660254037844386,0.5000000000000001
2022-11-01,P02,2021,6,0.0141176470588235,4.052,298.788,273.199,2.125,88.37,285.561,276.032,2022,11,-0.5000000000000004,0.8660254037844384
2022-12-01,P02,2021,0,0.0,3.527,256.947,260.593,1.824,81.12,282.634,261.848,2022,12,-2.4492935982947064e-16,1.0
2023-01-01,P02,2021,9,0.0188284518828451,3.831,258.078,265.678,2.447,80.23,299.171,272.118,2023,1,0.49999999999999994,0.8660254037844387
2023-02-01,P02,2021,22,0.0425531914893617,3.398,248.95,258.792,2.291,76.41,294.244,269.443,2023,2,0.8660254037844386,0.5000000000000001
2023-03-01,P02,2021,28,0.0524344569288389,3.996,229.402,246.716,2.714,77.59,289.658,262.362,2023,3,1.0,6.123233995736766e-17
2023-04-01,P02,2021,0,0.0,3.423,225.347,245.021,2.241,80.42,289.606,260.088,2023,4,0.8660254037844387,-0.49999999999999983
2023-05-01,P02,2021,0,0.0,3.593,215.509,221.928,2.32,75.66,252.195,248.166,2023,5,0.49999999999999994,-0.8660254037844387
2023-06-01,P02,2021,2,0.0053908355795148,3.605,215.59,221.921,2.26,70.1,231.61,233.636,2023,6,1.2246467991473532e-16,-1.0
2023-07-01,P02,2021,0,0.0,3.858,221.567,211.335,2.432,69.79,259.756,238.926,2023,7,-0.4999999999999998,-0.8660254037844388
2023-08-01,P02,2021,4,0.0459770114942528,4.037,230.452,219.174,2.523,81.37,261.854,246.752,2023,8,-0.8660254037844384,-0.5000000000000004
2023-09-01,P02,2021,0,0.0,4.187,208.562,213.242,2.545,85.55,270.293,238.926,2023,9,-1.0,-1.8369701987210297e-16
2023-10-01,P02,2021,0,0.0,4.687,198.708,217.797,2.911,88.82,260.098,234.182,2023,10,-0.8660254037844386,0.5000000000000001
2023-11-01,P02,2021,10,0.0333333333333333,4.761,196.365,214.936,2.758,81.04,263.268,234.431,2023,11,-0.5000000000000004,0.8660254037844384
2023-12-01,P02,2021,6,0.023076923076923,4.22,199.354,215.36,2.363,73.72,266.732,232.888,2023,12,-2.4492935982947064e-16,1.0
2024-01-01,P02,2021,7,0.0255474452554744,3.866,206.624,210.593,2.029,71.89,256.195,228.351,2024,1,0.49999999999999994,0.8660254037844387
2024-02-01,P02,2021,0,0.0,3.858,196.931,199.576,2.14,74.36,238.78,226.819,2024,2,0.8660254037844386,0.5000000000000001
2024-03-01,P02,2021,15,0.0394736842105263,4.186,180.21,188.665,2.412,80.9,226.585,215.162,2024,3,1.0,6.123233995736766e-17
2024-04-01,P02,2021,4,0.0132890365448504,4.325,181.729,195.233,2.292,84.54,234.026,221.763,2024,4,0.8660254037844387,-0.49999999999999983
2024-05-01,P02,2021,11,0.0350318471337579,4.63,219.548,194.492,2.581,80.7,231.902,222.596,2024,5,0.49999999999999994,-0.8660254037844387
2022-03-01,P02,2025,5,0.0126903553299492,1.711,317.932,272.987,-0.069,103.4,324.439,294.393,2022,3,1.0,6.123233995736766e-17
2022-04-01,P02,2025,0,0.0,2.375,316.904,294.915,0.564,99.27,303.375,292.405,2022,4,0.8660254037844387,-0.49999999999999983
2022-05-01,P02,2025,0,0.0,2.996,340.469,321.081,0.959,105.17,288.634,304.595,2022,5,0.49999999999999994,-0.8660254037844387
2022-06-01,P02,2025,0,0.0,2.931,356.22,307.203,1.179,115.26,293.951,295.667,2022,6,1.2246467991473532e-16,-1.0
2022-07-01,P02,2025,0,0.0,2.904,295.88,253.072,1.231,109.95,282.0,264.372,2022,7,-0.4999999999999998,-0.8660254037844388
2022-08-01,P02,2025,1,0.0043478260869565,2.605,273.425,250.53,0.763,96.64,274.342,255.307,2022,8,-0.8660254037844384,-0.5000000000000004
2022-09-01,P02,2025,0,0.0,3.265,265.267,262.606,1.564,87.11,273.805,260.519,2022,9,-1.0,-1.8369701987210297e-16
2022-10-01,P02,2025,0,0.0,3.651,300.888,266.631,1.894,84.08,273.561,269.492,2022,10,-0.8660254037844386,0.5000000000000001
2022-11-01,P02,2025,6,0.0141176470588235,4.052,298.788,273.199,2.125,88.37,285.561,276.032,2022,11,-0.5000000000000004,0.8660254037844384
2022-12-01,P02,2025,0,0.0,3.527,256.947,260.593,1.824,81.12,282.634,261.848,2022,12,-2.4492935982947064e-16,1.0
2023-01-01,P02,2025,0,0.0,3.831,258.078,265.678,2.447,80.23,299.171,272.118,2023,1,0.49999999999999994,0.8660254037844387
2023-02-01,P02,2025,0,0.0,3.398,248.95,258.792,2.291,76.41,294.244,269.443,2023,2,0.8660254037844386,0.5000000000000001
2023-03-01,P02,2025,0,0.0,3.996,229.402,246.716,2.714,77.59,289.658,262.362,2023,3,1.0,6.123233995736766e-17
2023-04-01,P02,2025,0,0.0,3.423,225.347,245.021,2.241,80.42,289.606,260.088,2023,4,0.8660254037844387,-0.49999999999999983
2023-05-01,P02,2025,0,0.0,3.593,215.509,221.928,2.32,75.66,252.195,248.166,2023,5,0.49999999999999994,-0.8660254037844387
2023-06-01,P02,2025,1,0.0026954177897574,3.605,215.59,221.921,2.26,70.1,231.61,233.636,2023,6,1.2246467991473532e-16,-1.0
2023-07-01,P02,2025,3,0.046875,3.858,221.567,211.335,2.432,69.79,259.756,238.926,2023,7,-0.4999999999999998,-0.8660254037844388
2023-08-01,P02,2025,0,0.0,4.037,230.452,219.174,2.523,81.37,261.854,246.752,2023,8,-0.8660254037844384,-0.5000000000000004
2023-09-01,P02,2025,0,0.0,4.187,208.562,213.242,2.545,85.55,270.293,238.926,2023,9,-1.0,-1.8369701987210297e-16
2023-10-01,P02,2025,2,0.0125786163522012,4.687,198.708,217.797,2.911,88.82,260.098,234.182,2023,10,-0.8660254037844386,0.5000000000000001
2023-11-01,P02,2025,2,0.0066666666666666,4.761,196.365,214.936,2.758,81.04,263.268,234.431,2023,11,-0.5000000000000004,0.8660254037844384
2022-03-01,P02,2026,2,0.0050761421319796,1.711,317.932,272.987,-0.069,103.4,324.439,294.393,2022,3,1.0,6.123233995736766e-17
2022-04-01,P02,2026,0,0.0,2.375,316.904,294.915,0.564,99.27,303.375,292.405,2022,4,0.8660254037844387,-0.49999999999999983
2022-05-01,P02,2026,0,0.0,2.996,340.469,321.081,0.959,105.17,288.634,304.595,2022,5,0.49999999999999994,-0.8660254037844387
2022-06-01,P02,2026,0,0.0,2.931,356.22,307.203,1.179,115.26,293.951,295.667,2022,6,1.2246467991473532e-16,-1.0
2022-07-01,P02,2026,2,0.0057971014492753,2.904,295.88,253.072,1.231,109.95,282.0,264.372,2022,7,-0.4999999999999998,-0.8660254037844388
2022-08-01,P02,2026,0,0.0,2.605,273.425,250.53,0.763,96.64,274.342,255.307,2022,8,-0.8660254037844384,-0.5000000000000004
2022-09-01,P02,2026,0,0.0,3.265,265.267,262.606,1.564,87.11,273.805,260.519,2022,9,-1.0,-1.8369701987210297e-16
2022-10-01,P02,2026,0,0.0,3.651,300.888,266.631,1.894,84.08,273.561,269.492,2022,10,-0.8660254037844386,0.5000000000000001
2022-11-01,P02,2026,2,0.0047058823529411,4.052,298.788,273.199,2.125,88.37,285.561,276.032,2022,11,-0.5000000000000004,0.8660254037844384
2022-12-01,P02,2026,0,0.0,3.527,256.947,260.593,1.824,81.12,282.634,261.848,2022,12,-2.4492935982947064e-16,1.0
2023-01-01,P02,2026,0,0.0,3.831,258.078,265.678,2.447,80.23,299.171,272.118,2023,1,0.49999999999999994,0.8660254037844387
2023-02-01,P02,2026,2,0.0038684719535783,3.398,248.95,258.792,2.291,76.41,294.244,269.443,2023,2,0.8660254037844386,0.5000000000000001
2023-03-01,P02,2026,0,0.0,3.996,229.402,246.716,2.714,77.59,289.658,262.362,2023,3,1.0,6.123233995736766e-17
2023-04-01,P02,2026,0,0.0,3.423,225.347,245.021,2.241,80.42,289.606,260.088,2023,4,0.8660254037844387,-0.49999999999999983
2023-05-01,P02,2026,0,0.0,3.593,215.509,221.928,2.32,75.66,252.195,248.166,2023,5,0.49999999999999994,-0.8660254037844387
2023-06-01,P02,2026,0,0.0,3.605,215.59,221.921,2.26,70.1,231.61,233.636,2023,6,1.2246467991473532e-16,-1.0
2023-07-01,P02,2026,0,0.0,3.858,221.567,211.335,2.432,69.79,259.756,238.926,2023,7,-0.4999999999999998,-0.8660254037844388
2023-08-01,P02,2026,0,0.0,4.037,230.452,219.174,2.523,81.37,261.854,246.752,2023,8,-0.8660254037844384,-0.5000000000000004
2023-09-01,P02,2026,0,0.0,4.187,208.562,213.242,2.545,85.55,270.293,238.926,2023,9,-1.0,-1.8369701987210297e-16
2023-10-01,P02,2026,0,0.0,4.687,198.708,217.797,2.911,88.82,260.098,234.182,2023,10,-0.8660254037844386,0.5000000000000001
2023-11-01,P02,2026,5,0.0166666666666666,4.761,196.365,214.936,2.758,81.04,263.268,234.431,2023,11,-0.5000000000000004,0.8660254037844384
2023-12-01,P02,2026,1,0.0038461538461538,4.22,199.354,215.36,2.363,73.72,266.732,232.888,2023,12,-2.4492935982947064e-16,1.0
2024-01-01,P02,2026,2,0.0072992700729927,3.866,206.624,210.593,2.029,71.89,256.195,228.351,2024,1,0.49999999999999994,0.8660254037844387
2024-02-01,P02,2026,2,0.0076628352490421,3.858,196.931,199.576,2.14,74.36,238.78,226.819,2024,2,0.8660254037844386,0.5000000000000001
2024-03-01,P02,2026,7,0.0184210526315789,4.186,180.21,188.665,2.412,80.9,226.585,215.162,2024,3,1.0,6.123233995736766e-17
2024-04-01,P02,2026,0,0.0,4.325,181.729,195.233,2.292,84.54,234.026,221.763,2024,4,0.8660254037844387,-0.49999999999999983
2024-05-01,P02,2026,15,0.0477707006369426,4.63,219.548,194.492,2.581,80.7,231.902,222.596,2024,5,0.49999999999999994,-0.8660254037844387
2020-11-01,P02,2031,1,0.0033670033670033,0.848,196.284,164.195,-0.638,36.63,203.317,185.118,2020,11,-0.5000000000000004,0.8660254037844384
2020-12-01,P02,2031,0,0.0,0.934,187.803,172.881,-0.522,44.55,226.049,188.497,2020,12,-2.4492935982947064e-16,1.0
2021-01-01,P02,2031,0,0.0,0.912,206.624,189.195,-0.575,48.28,253.171,209.135,2021,1,0.49999999999999994,0.8660254037844387
2021-02-01,P02,2031,0,0.0,1.077,210.582,199.894,-0.513,53.53,262.439,218.651,2021,2,0.8660254037844386,0.5000000000000001
2021-03-01,P02,2031,7,0.0160183066361556,1.446,210.097,205.826,-0.336,60.65,269.463,220.332,2021,3,1.0,6.123233995736766e-17
2021-04-01,P02,2031,0,0.0,1.679,197.717,212.288,-0.325,59.16,270.328,216.895,2021,4,0.8660254037844387,-0.49999999999999983
2021-05-01,P02,2031,5,0.0122850122850122,1.606,232.149,250.742,-0.204,64.49,256.976,246.524,2021,5,0.49999999999999994,-0.8660254037844387
2021-06-01,P02,2031,0,0.0,1.615,228.433,252.775,-0.175,67.72,266.829,237.464,2021,6,1.2246467991473532e-16,-1.0
2021-07-01,P02,2031,0,,1.48,220.84,223.517,-0.198,75.38,265.317,232.177,2021,7,-0.4999999999999998,-0.8660254037844388
2021-08-01,P02,2031,0,,1.172,240.792,221.292,-0.479,71.26,263.268,233.592,2021,8,-0.8660254037844384,-0.5000000000000004
2021-09-01,P02,2031,0,,1.302,237.399,217.161,-0.371,68.82,254.537,230.313,2021,9,-1.0,-1.8369701987210297e-16
2021-10-01,P02,2031,0,,1.467,248.223,227.648,-0.221,76.03,249.073,234.27,2021,10,-0.8660254037844386,0.5000000000000001
2021-11-01,P02,2031,0,,1.573,262.036,238.242,-0.102,84.05,248.244,244.423,2021,11,-0.5000000000000004,0.8660254037844384
2021-12-01,P02,2031,0,0.0,1.434,257.27,235.064,-0.331,65.57,243.902,243.552,2021,12,-2.4492935982947064e-16,1.0
2022-01-01,P02,2031,0,0.0,1.63,246.042,238.136,-0.124,76.08,267.561,251.916,2022,1,0.49999999999999994,0.8660254037844387
2022-02-01,P02,2031,1,0.0032894736842105,1.8,250.081,250.318,0.034,88.2,298.146,261.459,2022,2,0.8660254037844386,0.5000000000000001
2022-03-01,P02,2031,19,0.0482233502538071,1.711,317.932,272.987,-0.069,103.4,324.439,294.393,2022,3,1.0,6.123233995736766e-17
2022-04-01,P02,2031,13,0.0345744680851063,2.375,316.904,294.915,0.564,99.27,303.375,292.405,2022,4,0.8660254037844387,-0.49999999999999983
2022-05-01,P02,2031,24,0.0542986425339366,2.996,340.469,321.081,0.959,105.17,288.634,304.595,2022,5,0.49999999999999994,-0.8660254037844387
2022-06-01,P02,2031,17,0.092391304347826,2.931,356.22,307.203,1.179,115.26,293.951,295.667,2022,6,1.2246467991473532e-16,-1.0
2022-07-01,P02,2031,5,0.0144927536231884,2.904,295.88,253.072,1.231,109.95,282.0,264.372,2022,7,-0.4999999999999998,-0.8660254037844388
2022-08-01,P02,2031,17,0.0739130434782608,2.605,273.425,250.53,0.763,96.64,274.342,255.307,2022,8,-0.8660254037844384,-0.5000000000000004
2022-09-01,P02,2031,6,0.0217391304347826,3.265,265.267,262.606,1.564,87.11,273.805,260.519,2022,9,-1.0,-1.8369701987210297e-16
2022-10-01,P02,2031,3,0.0099667774086378,3.651,300.888,266.631,1.894,84.08,273.561,269.492,2022,10,-0.8660254037844386,0.5000000000000001
2022-11-01,P02,2031,10,0.0235294117647058,4.052,298.788,273.199,2.125,88.37,285.561,276.032,2022,11,-0.5000000000000004,0.8660254037844384
2022-12-01,P02,2031,8,0.0170212765957446,3.527,256.947,260.593,1.824,81.12,282.634,261.848,2022,12,-2.4492935982947064e-16,1.0
2023-01-01,P02,2031,26,0.0543933054393305,3.831,258.078,265.678,2.447,80.23,299.171,272.118,2023,1,0.49999999999999994,0.8660254037844387
2023-02-01,P02,2031,22,0.0425531914893617,3.398,248.95,258.792,2.291,76.41,294.244,269.443,2023,2,0.8660254037844386,0.5000000000000001
2023-03-01,P02,2031,48,0.0898876404494382,3.996,229.402,246.716,2.714,77.59,289.658,262.362,2023,3,1.0,6.123233995736766e-17
2023-04-01,P02,2031,31,0.0748792270531401,3.423,225.347,245.021,2.241,80.42,289.606,260.088,2023,4,0.8660254037844387,-0.49999999999999983
2023-05-01,P02,2031,29,0.0634573304157549,3.593,215.509,221.928,2.32,75.66,252.195,248.166,2023,5,0.49999999999999994,-0.8660254037844387
2023-06-01,P02,2031,7,0.0188679245283018,3.605,215.59,221.921,2.26,70.1,231.61,233.636,2023,6,1.2246467991473532e-16,-1.0
2023-07-01,P02,2031,0,0.0,3.858,221.567,211.335,2.432,69.79,259.756,238.926,2023,7,-0.4999999999999998,-0.8660254037844388
2023-08-01,P02,2031,2,0.0229885057471264,4.037,230.452,219.174,2.523,81.37,261.854,246.752,2023,8,-0.8660254037844384,-0.5000000000000004
2023-09-01,P02,2031,5,0.0561797752808988,4.187,208.562,213.242,2.545,85.55,270.293,238.926,2023,9,-1.0,-1.8369701987210297e-16
2023-10-01,P02,2031,2,0.0125786163522012,4.687,198.708,217.797,2.911,88.82,260.098,234.182,2023,10,-0.8660254037844386,0.5000000000000001
2023-11-01,P02,2031,25,0.0833333333333333,4.761,196.365,214.936,2.758,81.04,263.268,234.431,2023,11,-0.5000000000000004,0.8660254037844384
2023-12-01,P02,2031,26,0.1,4.22,199.354,215.36,2.363,73.72,266.732,232.888,2023,12,-2.4492935982947064e-16,1.0
2024-01-01,P02,2031,3,0.010948905109489,3.866,206.624,210.593,2.029,71.89,256.195,228.351,2024,1,0.49999999999999994,0.8660254037844387
2024-02-01,P02,2031,0,0.0,3.858,196.931,199.576,2.14,74.36,238.78,226.819,2024,2,0.8660254037844386,0.5000000000000001
2024-03-01,P02,2031,15,0.0394736842105263,4.186,180.21,188.665,2.412,80.9,226.585,215.162,2024,3,1.0,6.123233995736766e-17
2024-04-01,P02,2031,17,0.0564784053156146,4.325,181.729,195.233,2.292,84.54,234.026,221.763,2024,4,0.8660254037844387,-0.49999999999999983
2024-05-01,P02,2031,62,0.197452229299363,4.63,219.548,194.492,2.581,80.7,231.902,222.596,2024,5,0.49999999999999994,-0.8660254037844387
2020-11-01,P02,2035,2,0.0067340067340067,0.848,196.284,164.195,-0.638,36.63,203.317,185.118,2020,11,-0.5000000000000004,0.8660254037844384
2020-12-01,P02,2035,0,0.0,0.934,187.803,172.881,-0.522,44.55,226.049,188.497,2020,12,-2.4492935982947064e-16,1.0
2021-01-01,P02,2035,0,0.0,0.912,206.624,189.195,-0.575,48.28,253.171,209.135,2021,1,0.49999999999999994,0.8660254037844387
2021-02-01,P02,2035,0,0.0,1.077,210.582,199.894,-0.513,53.53,262.439,218.651,2021,2,0.8660254037844386,0.5000000000000001
2021-03-01,P02,2035,0,0.0,1.446,210.097,205.826,-0.336,60.65,269.463,220.332,2021,3,1.0,6.123233995736766e-17
2021-04-01,P02,2035,0,0.0,1.679,197.717,212.288,-0.325,59.16,270.328,216.895,2021,4,0.8660254037844387,-0.49999999999999983
2021-05-01,P02,2035,0,0.0,1.606,232.149,250.742,-0.204,64.49,256.976,246.524,2021,5,0.49999999999999994,-0.8660254037844387
2021-06-01,P02,2035,0,0.0,1.615,228.433,252.775,-0.175,67.72,266.829,237.464,2021,6,1.2246467991473532e-16,-1.0
2021-07-01,P02,2035,0,,1.48,220.84,223.517,-0.198,75.38,265.317,232.177,2021,7,-0.4999999999999998,-0.8660254037844388
2021-08-01,P02,2035,0,,1.172,240.792,221.292,-0.479,71.26,263.268,233.592,2021,8,-0.8660254037844384,-0.5000000000000004
2021-09-01,P02,2035,0,,1.302,237.399,217.161,-0.371,68.82,254.537,230.313,2021,9,-1.0,-1.8369701987210297e-16
2021-10-01,P02,2035,0,,1.467,248.223,227.648,-0.221,76.03,249.073,234.27,2021,10,-0.8660254037844386,0.5000000000000001
2021-11-01,P02,2035,0,,1.573,262.036,238.242,-0.102,84.05,248.244,244.423,2021,11,-0.5000000000000004,0.8660254037844384
2021-12-01,P02,2035,0,0.0,1.434,257.27,235.064,-0.331,65.57,243.902,243.552,2021,12,-2.4492935982947064e-16,1.0
2022-01-01,P02,2035,0,0.0,1.63,246.042,238.136,-0.124,76.08,267.561,251.916,2022,1,0.49999999999999994,0.8660254037844387
2022-02-01,P02,2035,1,0.0032894736842105,1.8,250.081,250.318,0.034,88.2,298.146,261.459,2022,2,0.8660254037844386,0.5000000000000001
2022-03-01,P02,2035,3,0.0076142131979695,1.711,317.932,272.987,-0.069,103.4,324.439,294.393,2022,3,1.0,6.123233995736766e-17
2022-04-01,P02,2035,0,0.0,2.375,316.904,294.915,0.564,99.27,303.375,292.405,2022,4,0.8660254037844387,-0.49999999999999983
2022-05-01,P02,2035,0,0.0,2.996,340.469,321.081,0.959,105.17,288.634,304.595,2022,5,0.49999999999999994,-0.8660254037844387
2022-06-01,P02,2035,0,0.0,2.931,356.22,307.203,1.179,115.26,293.951,295.667,2022,6,1.2246467991473532e-16,-1.0
2022-07-01,P02,2035,0,0.0,2.904,295.88,253.072,1.231,109.95,282.0,264.372,2022,7,-0.4999999999999998,-0.8660254037844388
2022-08-01,P02,2035,0,0.0,2.605,273.425,250.53,0.763,96.64,274.342,255.307,2022,8,-0.8660254037844384,-0.5000000000000004
2022-09-01,P02,2035,0,0.0,3.265,265.267,262.606,1.564,87.11,273.805,260.519,2022,9,-1.0,-1.8369701987210297e-16
2022-10-01,P02,2035,0,0.0,3.651,300.888,266.631,1.894,84.08,273.561,269.492,2022,10,-0.8660254037844386,0.5000000000000001
2022-11-01,P02,2035,14,0.0329411764705882,4.052,298.788,273.199,2.125,88.37,285.561,276.032,2022,11,-0.5000000000000004,0.8660254037844384
2022-12-01,P02,2035,0,0.0,3.527,256.947,260.593,1.824,81.12,282.634,261.848,2022,12,-2.4492935982947064e-16,1.0
2023-01-01,P02,2035,0,0.0,3.831,258.078,265.678,2.447,80.23,299.171,272.118,2023,1,0.49999999999999994,0.8660254037844387
2023-02-01,P02,2035,0,0.0,3.398,248.95,258.792,2.291,76.41,294.244,269.443,2023,2,0.8660254037844386,0.5000000000000001
2023-03-01,P02,2035,0,0.0,3.996,229.402,246.716,2.714,77.59,289.658,262.362,2023,3,1.0,6.123233995736766e-17
2023-04-01,P02,2035,0,0.0,3.423,225.347,245.021,2.241,80.42,289.606,260.088,2023,4,0.8660254037844387,-0.49999999999999983
2023-05-01,P02,2035,0,0.0,3.593,215.509,221.928,2.32,75.66,252.195,248.166,2023,5,0.49999999999999994,-0.8660254037844387
2023-06-01,P02,2035,0,0.0,3.605,215.59,221.921,2.26,70.1,231.61,233.636,2023,6,1.2246467991473532e-16,-1.0
2023-07-01,P02,2035,0,0.0,3.858,221.567,211.335,2.432,69.79,259.756,238.926,2023,7,-0.4999999999999998,-0.8660254037844388
2023-08-01,P02,2035,2,0.0229885057471264,4.037,230.452,219.174,2.523,81.37,261.854,246.752,2023,8,-0.8660254037844384,-0.5000000000000004
2023-09-01,P02,2035,3,0.0337078651685393,4.187,208.562,213.242,2.545,85.55,270.293,238.926,2023,9,-1.0,-1.8369701987210297e-16
2023-10-01,P02,2035,0,0.0,4.687,198.708,217.797,2.911,88.82,260.098,234.182,2023,10,-0.8660254037844386,0.5000000000000001
2023-11-01,P02,2035,1,0.0033333333333333,4.761,196.365,214.936,2.758,81.04,263.268,234.431,2023,11,-0.5000000000000004,0.8660254037844384
2023-12-01,P02,2035,0,0.0,4.22,199.354,215.36,2.363,73.72,266.732,232.888,2023,12,-2.4492935982947064e-16,1.0
2024-01-01,P02,2035,0,0.0,3.866,206.624,210.593,2.029,71.89,256.195,228.351,2024,1,0.49999999999999994,0.8660254037844387
2024-02-01,P02,2035,1,0.003831417624521,3.858,196.931,199.576,2.14,74.36,238.78,226.819,2024,2,0.8660254037844386,0.5000000000000001
2020-02-01,P02,2036,1,0.0026525198938992,1.52,178.918,163.877,-0.436,50.11,176.488,171.862,2020,2,0.8660254037844386,0.5000000000000001
2020-03-01,P02,2036,0,0.0,1.088,169.063,159.64,-0.62,46.75,177.707,168.283,2020,3,1.0,6.123233995736766e-17
2020-04-01,P02,2036,0,0.0,0.635,178.072,144.386,-0.47,20.31,169.018,156.77,2020,4,0.8660254037844387,-0.49999999999999983
2020-05-01,P02,2036,0,0.0,0.64,173.667,137.924,-0.586,19.78,166.976,152.006,2020,5,0.49999999999999994,-0.8660254037844387
2020-06-01,P02,2036,0,0.0,0.662,175.363,139.647,-0.393,35.44,168.341,152.876,2020,6,1.2246467991473532e-16,-1.0
2020-07-01,P02,2036,0,0.0,0.682,167.447,157.839,-0.4,39.82,175.659,156.907,2020,7,-0.4999999999999998,-0.8660254037844388
2020-08-01,P02,2036,0,,0.563,175.04,150.953,-0.522,41.01,177.073,158.775,2020,8,-0.8660254037844384,-0.5000000000000004
2020-09-01,P02,2036,0,0.0,0.671,185.784,159.11,-0.416,42.76,188.439,169.125,2020,9,-1.0,-1.8369701987210297e-16
2020-10-01,P02,2036,0,0.0,0.677,187.48,165.36,-0.528,38.57,199.463,176.313,2020,10,-0.8660254037844386,0.5000000000000001
2020-11-01,P02,2036,1,0.0033670033670033,0.848,196.284,164.195,-0.638,36.63,203.317,185.118,2020,11,-0.5000000000000004,0.8660254037844384
2020-12-01,P02,2036,0,0.0,0.934,187.803,172.881,-0.522,44.55,226.049,188.497,2020,12,-2.4492935982947064e-16,1.0
2021-01-01,P02,2036,0,0.0,0.912,206.624,189.195,-0.575,48.28,253.171,209.135,2021,1,0.49999999999999994,0.8660254037844387
2021-02-01,P02,2036,0,0.0,1.077,210.582,199.894,-0.513,53.53,262.439,218.651,2021,2,0.8660254037844386,0.5000000000000001
2021-03-01,P02,2036,0,0.0,1.446,210.097,205.826,-0.336,60.65,269.463,220.332,2021,3,1.0,6.123233995736766e-17
2021-04-01,P02,2036,0,0.0,1.679,197.717,212.288,-0.325,59.16,270.328,216.895,2021,4,0.8660254037844387,-0.49999999999999983
2021-05-01,P02,2036,1,0.0024570024570024,1.606,232.149,250.742,-0.204,64.49,256.976,246.524,2021,5,0.49999999999999994,-0.8660254037844387
2021-06-01,P02,2036,0,0.0,1.615,228.433,252.775,-0.175,67.72,266.829,237.464,2021,6,1.2246467991473532e-16,-1.0
2021-07-01,P02,2036,0,,1.48,220.84,223.517,-0.198,75.38,265.317,232.177,2021,7,-0.4999999999999998,-0.8660254037844388
2021-08-01,P02,2036,0,,1.172,240.792,221.292,-0.479,71.26,263.268,233.592,2021,8,-0.8660254037844384,-0.5000000000000004
2021-09-01,P02,2036,0,,1.302,237.399,217.161,-0.371,68.82,254.537,230.313,2021,9,-1.0,-1.8369701987210297e-16
2021-10-01,P02,2036,0,,1.467,248.223,227.648,-0.221,76.03,249.073,234.27,2021,10,-0.8660254037844386,0.5000000000000001
2021-11-01,P02,2036,0,,1.573,262.036,238.242,-0.102,84.05,248.244,244.423,2021,11,-0.5000000000000004,0.8660254037844384
2021-12-01,P02,2036,0,0.0,1.434,257.27,235.064,-0.331,65.57,243.902,243.552,2021,12,-2.4492935982947064e-16,1.0
2022-01-01,P02,2036,0,0.0,1.63,246.042,238.136,-0.124,76.08,267.561,251.916,2022,1,0.49999999999999994,0.8660254037844387
2022-02-01,P02,2036,1,0.0032894736842105,1.8,250.081,250.318,0.034,88.2,298.146,261.459,2022,2,0.8660254037844386,0.5000000000000001
2022-03-01,P02,2036,6,0.015228426395939,1.711,317.932,272.987,-0.069,103.4,324.439,294.393,2022,3,1.0,6.123233995736766e-17
2022-04-01,P02,2036,0,0.0,2.375,316.904,294.915,0.564,99.27,303.375,292.405,2022,4,0.8660254037844387,-0.49999999999999983
2022-05-01,P02,2036,0,0.0,2.996,340.469,321.081,0.959,105.17,288.634,304.595,2022,5,0.49999999999999994,-0.8660254037844387
2022-06-01,P02,2036,0,0.0,2.931,356.22,307.203,1.179,115.26,293.951,295.667,2022,6,1.2246467991473532e-16,-1.0
2022-07-01,P02,2036,1,0.0028985507246376,2.904,295.88,253.072,1.231,109.95,282.0,264.372,2022,7,-0.4999999999999998,-0.8660254037844388
2022-08-01,P02,2036,1,0.0043478260869565,2.605,273.425,250.53,0.763,96.64,274.342,255.307,2022,8,-0.8660254037844384,-0.5000000000000004
